city,date,variant,rna,rna_norm,flow,proportion,new_cases
Lugano (TI),2021-05-10,B.1.1.7 (Alpha),1021516462641.694,112.76480431758961,88073,0.9923828497595032,14.729387782258064
Lugano (TI),2021-05-11,B.1.1.7 (Alpha),203218572925.2913,22.433219089155532,123857,0.9911133134339628,5.63329860483871
Lugano (TI),2021-05-12,B.1.1.7 (Alpha),320493523070.537,35.37915514415019,86459,0.9893649275154236,14.007032500000001
Lugano (TI),2021-05-13,B.1.1.7 (Alpha),437768473215.7827,48.32509119914485,49061,0.9875606956591704,1.0465604112903224
Lugano (TI),2021-05-14,B.1.1.7 (Alpha),618888989048.3701,68.31891437546943,51617,0.9840057777519262,9.660262935483871
Lugano (TI),2021-05-15,B.1.1.7 (Alpha),522023431487.883,57.62596321619488,42903,0.9796091390165318,4.026385177419355
Lugano (TI),2021-05-16,B.1.1.7 (Alpha),405847434158.1752,44.80134013434402,45805,0.9734894868994618,0
Lugano (TI),2021-05-17,B.1.1.7 (Alpha),347759677489.7426,38.38905530730925,45184,0.9638913593257784,6.430148701612902
Lugano (TI),2021-05-18,B.1.1.7 (Alpha),175994745503.61377,19.42799138676256,43321,0.9483416526492184,7.598817282258064
Lugano (TI),2021-05-19,B.1.1.7 (Alpha),505973956510.0915,55.85426792643867,42590,0.9265708813167618,4.83322014516129
Lugano (TI),2021-05-20,B.1.1.7 (Alpha),835953167516.5692,92.28054446611479,41859,0.9166993752105292,0
Lugano (TI),2021-05-21,B.1.1.7 (Alpha),33496679316.888046,3.6976853791369924,70611,0.9068278691042968,4.827732177419355
Lugano (TI),2021-05-22,B.1.1.7 (Alpha),322866959440.9039,35.64115786035952,82080,0.9211861727379508,4.82514879032258
Lugano (TI),2021-05-23,B.1.1.7 (Alpha),465605180139.02893,51.39797443093177,48009,0.9393405035208584,0
Lugano (TI),2021-05-24,B.1.1.7 (Alpha),141000239234.75848,15.564961473966846,73678,0.9539710172522794,1.608673435483871
Lugano (TI),2021-05-25,B.1.1.7 (Alpha),533182060359.88293,58.85775990985721,98118,0.9649995881827664,0
Lugano (TI),2021-05-26,B.1.1.7 (Alpha),307328290375.35596,33.92585023624059,72017.5,0.973789852286142,1.6104882983870967
Lugano (TI),2021-05-27,B.1.1.7 (Alpha),81474520390.82896,8.993940562623978,45917,0.9810824491715222,4.025334967741936
Lugano (TI),2021-05-28,B.1.1.7 (Alpha),93949590997.50053,10.371058746477333,43387.5,0.9855503990626076,0
Lugano (TI),2021-05-29,B.1.1.7 (Alpha),106424661604.1721,11.748176930330688,40858,0.9900183489536928,1.9636142741935483
Lugano (TI),2021-05-30,B.1.1.7 (Alpha),63280641997.531975,6.9855254153119715,41653,0.9888469009522121,1.612147491935484
Lugano (TI),2021-05-31,B.1.1.7 (Alpha),20136622390.89184,2.2228739002932554,42448,0.9876754529507314,3.215890443548387
Lugano (TI),2021-06-01,B.1.1.7 (Alpha),19541745730.55029,2.157205697528279,41194,0.9846808185634458,4.830131177419355
Lugano (TI),2021-06-02,B.1.1.7 (Alpha),192357279906.4323,21.234245184476297,39388,0.9823741542190608,2.413191274193548
Lugano (TI),2021-06-03,B.1.1.7 (Alpha),78863639946.6267,8.705726487614635,36842,0.9806902920798762,1.6116394677419354
Lugano (TI),2021-06-04,B.1.1.7 (Alpha),173061034602.2821,19.104140183368806,36980,0.9795303583105855,5.634610370967742
Lugano (TI),2021-06-05,B.1.1.7 (Alpha),81966857034.59883,9.048289412910261,35193,0.9790642025905936,0
Lugano (TI),2021-06-06,B.1.1.7 (Alpha),14195920303.605314,1.5670821114369504,29925,0.979826237731674,0
Lugano (TI),2021-06-07,B.1.1.7 (Alpha),16907969639.468693,1.8664641809803104,35642,0.9825078613403472,2.6549948790322584
Lugano (TI),2021-06-08,B.1.1.7 (Alpha),19620018975.33207,2.16584625052367,41359,0.9870468923189724,1.8516250403225805
Lugano (TI),2021-06-09,B.1.1.7 (Alpha),18889943074.0038,2.085253456221199,39820,0.9916697841975908,0
Lugano (TI),2021-06-10,B.1.1.7 (Alpha),18159867172.675526,2.004660661918727,38281,0.9945644036865988,0
Lugano (TI),2021-06-11,B.1.1.7 (Alpha),17503795066.413666,1.9322371177209892,36898,0.9957834373012592,0
Lugano (TI),2021-06-12,B.1.1.7 (Alpha),16477229601.518026,1.8189149560117304,34734,0.9959138562205544,0
Lugano (TI),2021-06-13,B.1.1.7 (Alpha),16104838709.677418,1.777806870548806,33949,0.9946295950285182,0
Lugano (TI),2021-06-14,B.1.1.7 (Alpha),17730550284.629982,1.9572685379136994,37376,0.9925736558134732,0
Lugano (TI),2021-06-15,B.1.1.7 (Alpha),16906546489.56357,1.8663070800167578,35639,0.9882060655948608,2.4131912661290325
Lugano (TI),2021-06-16,B.1.1.7 (Alpha),17076375711.574955,1.8850544616673652,35997,0.980070622156754,4.826793580645162
Lugano (TI),2021-06-17,B.1.1.7 (Alpha),17246204933.58634,1.9038018433179729,36355,0.9719351787186472,0
Lugano (TI),2021-06-18,B.1.1.7 (Alpha),17416034155.597725,1.92254922496858,36713,0.960741152605846,1.6417336048387097
Lugano (TI),2021-06-19,B.1.1.7 (Alpha),9058823529.411764,1,19096,0.9480497386373486,0
Lugano (TI),2021-06-20,B.1.1.7 (Alpha),27367647058.82353,3.021103896103896,57691,0.931477047096004,0
Lugano (TI),2021-06-21,B.1.1.7 (Alpha),24569259962.049335,2.71219103477168,51792,0.9065422715124531,1.6129032096774194
Lugano (TI),2021-07-08,B.1.617.2 (Delta),41251423149.90513,2.3787613524455624,86958,0.9193109341246692,3.990984088709677
Lugano (TI),2021-07-09,B.1.617.2 (Delta),534766608460.47186,30.837291022942182,35697,0.9572338742141492,0
Lugano (TI),2021-07-10,B.1.617.2 (Delta),354407090994.8325,20.436868033075466,33230.5,0.9770944025167526,4.018444056451613
Lugano (TI),2021-07-11,B.1.617.2 (Delta),174047573529.19315,10.036445043208749,30764,0.9874331229458532,4.832546112903226
Lugano (TI),2021-07-12,B.1.617.2 (Delta),356535132817.09485,20.55958146346525,50260,0.9925936314097392,6.438615120967742
Lugano (TI),2021-07-13,B.1.617.2 (Delta),291751200897.80334,16.82381911293821,66537,0.9948632960520586,7.234972249999999
Lugano (TI),2021-07-14,B.1.617.2 (Delta),51699520013.276634,2.981250360761219,28258,0.9947865422291304,8.39784158064516
Lugano (TI),2021-07-15,B.1.617.2 (Delta),210960861998.5082,12.165048065785513,72452,0.9947097884062022,4.827236314516129
Lugano (TI),2021-07-16,B.1.617.2 (Delta),603534836211.1141,34.80280760293873,34399,0.9935128188106044,4.83055679032258
Lugano (TI),2021-07-17,B.1.617.2 (Delta),312766508960.6496,18.035665852091288,31093,0.990876604138188,6.442367556451613
Lugano (TI),2021-07-18,B.1.617.2 (Delta),72692521999.90504,4.1918108210909235,30917,0.9868653650730204,0
Lugano (TI),2021-07-19,B.1.617.2 (Delta),433646345973.1245,25.00619589975233,32947.5,0.9816447941945188,6.452196669354839
Lugano (TI),2021-07-20,B.1.617.2 (Delta),794600169946.344,45.82058097841374,34978,0.9744071258282808,7.485270709677419
Lugano (TI),2021-07-21,B.1.617.2 (Delta),424778989858.4772,24.49486023147143,34575,0.9627490437327804,1.609649129032258
Lugano (TI),2021-07-22,B.1.617.2 (Delta),20342979127.134727,1.173076923076923,42883,0.940839083912528,5.629752379032259
Lugano (TI),2021-07-23,B.1.617.2 (Delta),589909643759.0271,34.017111528723845,33724,0.8964288672467962,10.461806241935484
Lugano (TI),2021-07-24,B.1.617.2 (Delta),534850863725.0325,30.842149598762667,45566,0.829605426461586,5.597362693548387
Lugano (TI),2021-07-25,B.1.617.2 (Delta),503712620228.2526,29.046564269645373,52044.6,0.8002527019257267,8.050531758064515
Lugano (TI),2021-07-26,B.1.617.2 (Delta),472574376731.47284,27.25097894052808,58523.2,0.8501464978414586,4.8294643225806455
Lugano (TI),2021-07-27,B.1.617.2 (Delta),441436133234.693,25.45539361141078,65001.8,0.9134729816968202,6.405369322580645
Lugano (TI),2021-07-28,B.1.617.2 (Delta),410297889737.9132,23.65980828229349,71480.4,0.94632642921068,7.241012983870968
Lugano (TI),2021-07-29,B.1.617.2 (Delta),379159646241.13336,21.864222953176192,77959,0.9620149688826862,13.112388870967743
Lugano (TI),2021-07-30,B.1.617.2 (Delta),633779728067.4637,36.546877852232555,62627,0.9701824127022656,5.636841717741936
Lugano (TI),2021-07-31,B.1.617.2 (Delta),1279035131953.2263,73.75550000430573,98831,0.974912546158602,10.453568596774193
Lugano (TI),2021-08-01,B.1.617.2 (Delta),467184170315.55707,26.94015294411845,60014,0.9781267602472952,8.855558814516128
Lugano (TI),2021-08-02,B.1.617.2 (Delta),674522500424.8751,38.89630788093983,82047,0.9807935156838856,5.6302301612903225
Lugano (TI),2021-08-03,B.1.617.2 (Delta),1550329053601.0981,89.39965108302643,120393,0.9832807432081114,9.661821370967743
Lugano (TI),2021-08-04,B.1.617.2 (Delta),74235294117.64706,4.280774701827332,156488,0.9855269019768692,7.241457395161291
Lugano (TI),2021-08-05,B.1.617.2 (Delta),63898956356.73625,3.6847302768355394,134699,0.9873362000945066,5.633033604838709
Lugano (TI),2021-08-06,B.1.617.2 (Delta),533364067315.27496,30.756413554562844,102940,0.9886020202389304,11.26784741935484
Lugano (TI),2021-08-07,B.1.617.2 (Delta),296947962202.9671,17.123490106243967,68655,0.9894228876288718,4.8664550080645155
Lugano (TI),2021-08-08,B.1.617.2 (Delta),461902430230.4374,26.635581653511373,89762,0.9899829256389632,8.038881758064516
Lugano (TI),2021-08-09,B.1.617.2 (Delta),928815570527.8943,53.560105664536614,67274,0.990358298470504,13.935647040322582
Lugano (TI),2021-08-10,B.1.617.2 (Delta),615191072183.6237,35.47496389547758,60291,0.9906162489900712,15.28850945967742
Lugano (TI),2021-08-11,B.1.617.2 (Delta),581641297768.5835,33.54031775074334,58283,0.9907932815050944,8.05155539516129
Lugano (TI),2021-08-12,B.1.617.2 (Delta),548091523353.5434,31.605671606009114,56275,0.9909366575640118,20.100241411290323
Lugano (TI),2021-08-13,B.1.617.2 (Delta),514541748938.50323,29.67102546127488,54267,0.991091706323664,17.71994293548387
Lugano (TI),2021-08-14,B.1.617.2 (Delta),480991974523.46313,27.73637931654065,52259,0.9913017332106716,16.141578741935486
Lugano (TI),2021-08-15,B.1.617.2 (Delta),447442200108.423,25.801733171806415,50251,0.9915827038486654,3.218463685483871
Lugano (TI),2021-08-16,B.1.617.2 (Delta),892518933866.3828,51.46706183910533,47932,0.99193874587236,14.42031002419355
Lugano (TI),2021-08-17,B.1.617.2 (Delta),1337595667624.3425,77.132390506404235,45613,0.9924382921893808,15.287902201612901
Lugano (TI),2021-08-18,B.1.617.2 (Delta),645186458742.1573,37.20464643364885,46142,0.9931378906746446,13.685851016129034
Lugano (TI),2021-08-19,B.1.617.2 (Delta),264082445455.38547,15.228301647334293,45285,0.9939327485258534,15.293820209677419
Lugano (TI),2021-08-20,B.1.617.2 (Delta),1002538826429.3384,57.81135370699871,29091,0.994610605831002,8.85426214516129
Lugano (TI),2021-08-21,B.1.617.2 (Delta),1151438530784.9717,66.39764807130757,51684,0.9950310407831824,7.251900943548388
Lugano (TI),2021-08-22,B.1.617.2 (Delta),730572047371.0793,42.12840233773484,38737,0.9952496619427572,0
Lugano (TI),2021-08-23,B.1.617.2 (Delta),448076192381.39124,25.838292306050235,41706,0.995398487816006,24.100142016129034
Lugano (TI),2021-08-24,B.1.617.2 (Delta),1173647224619.8835,67.67831134420379,69053,0.9956266251112142,14.420268822580645
Lugano (TI),2021-08-25,B.1.617.2 (Delta),426299016963.646,24.58251252214043,48939,0.9959906345490518,9.645634838709679
Lugano (TI),2021-08-26,B.1.617.2 (Delta),1409516381671.2883,81.27969505862444,41460,0.996382876248142,12.876163806451613
Lugano (TI),2021-08-27,B.1.617.2 (Delta),2095436728574.9521,120.83325921424658,40062,0.9965873077753148,15.288510661290323
Lugano (TI),2021-08-28,B.1.617.2 (Delta),769209801282.0052,44.35644657792063,37502,0.99648212544464,6.4385728387096774
Lugano (TI),2021-08-29,B.1.617.2 (Delta),1373378202678.8406,79.19578868713741,37417,0.9961296127693104,5.635915927419354
Lugano (TI),2021-08-30,B.1.617.2 (Delta),1427893637338.5457,82.33941863195244,40814,0.9956145593878938,18.479127612903223
Lugano (TI),2021-08-31,B.1.617.2 (Delta),1319842965672.7878,76.1086817933646,37584,0.994968061344605,20.92194384677419
Lugano (TI),2021-09-01,B.1.617.2 (Delta),296754777167.8914,17.112350100391588,37444,0.983267166250154,4.375815419354839
Lugano (TI),2021-09-02,B.1.617.2 (Delta),918807838476.8699,52.98301027216438,36729,0.9835731271952538,5.6311733790322585
Lugano (TI),2021-09-03,B.1.617.2 (Delta),597759928624.8667,34.46979783185301,34739,0.9835836381358826,12.867020499999999
Lugano (TI),2021-09-04,B.1.617.2 (Delta),485951971958.17474,28.022397332526317,32467,0.983318146014871,4.028080612903226
Lugano (TI),2021-09-05,B.1.617.2 (Delta),660296214366.4929,38.07594977252891,47282,0.9825772457219936,0
Lugano (TI),2021-09-06,B.1.617.2 (Delta),766950852241.6428,44.22618438903005,37207,0.9810073213629598,3.2134793225806453
Lugano (TI),2021-09-07,B.1.617.2 (Delta),1784187054717.0024,102.88506158615385,35179,0.9783921239883222,7.248106233870967
Lugano (TI),2021-09-08,B.1.617.2 (Delta),1011187509367.4231,58.31007959696157,34745.5,0.9753371605620844,3.2193196048387094
Lugano (TI),2021-09-09,B.1.617.2 (Delta),238187964017.84363,13.735097607769292,34312,0.9738031444290842,5.630563879032258
Lugano (TI),2021-09-10,B.1.617.2 (Delta),223753737895.2689,12.902748645454281,33041,0.9753257757892388,4.372166419354839
Lugano (TI),2021-09-11,B.1.617.2 (Delta),319868623220.5648,18.445208932841407,32708,0.9786113012227884,4.824779120967742
Lugano (TI),2021-09-12,B.1.617.2 (Delta),806896814397.0024,46.529666395362746,31287,0.9815750122370288,1.6051823145161292
Lugano (TI),2021-09-13,B.1.617.2 (Delta),96817473042.09848,5.58297497463463,33772,0.9834433543955234,8.062853241935484
Lugano (TI),2021-09-14,B.1.617.2 (Delta),494598253580.55664,28.52098475073348,33687,0.984258004735298,4.0175845322580646
Lugano (TI),2021-09-15,B.1.617.2 (Delta),45351043643.26376,2.6151657730605096,95600,0.9842499019983144,4.026094491935484
Lugano (TI),2021-09-16,B.1.617.2 (Delta),30251423149.90513,1.7444468760258232,63770,0.9836098559348468,5.902900919354839
Lugano (TI),2021-09-17,B.1.617.2 (Delta),516907504545.11346,29.807446645724337,39642,0.9825368652566074,8.845534725806452
Lugano (TI),2021-09-18,B.1.617.2 (Delta),205021263032.7484,11.822541374139226,72950,0.981296591899601,1.609336927419355
Lugano (TI),2021-09-19,B.1.617.2 (Delta),720536872145.0587,41.5497244359827,116799,0.980201933834734,0
Lugano (TI),2021-09-20,B.1.617.2 (Delta),644532622052.048,37.166942972035145,54363,0.9795905405734394,7.23820916935484
Lugano (TI),2021-09-21,B.1.617.2 (Delta),594282390360.6989,34.26926575337435,46221,0.979709611269806,7.221484983870968
Lugano (TI),2021-09-22,B.1.617.2 (Delta),204678430217.03787,11.802771936139504,43728,0.9805516338824226,0.013976177419354838
Lugano (TI),2021-09-23,B.1.617.2 (Delta),19624288425.04744,1.1316336579494473,41368,0.9818247217079284,1.6205185967741937
Lugano (TI),2021-09-24,B.1.617.2 (Delta),1330863989857.8228,76.74420862841366,39361,0.9830907950047728,4.834070532258065
Lugano (TI),2021-09-25,B.1.617.2 (Delta),143392309584.31583,8.268710706962953,37350,0.98395920486716,0
Lugano (TI),2021-09-26,B.1.617.2 (Delta),1174411118707.6262,67.72236126041348,80315,0.984196900341603,1.6112084193548388
Lugano (TI),2021-09-27,B.1.617.2 (Delta),466659495960.58966,26.90989762241281,43050,0.9837177854920668,4.794547137096774
Lugano (TI),2021-09-28,B.1.617.2 (Delta),438651986494.45746,25.29484592215549,41961,0.9823827348680214,4.80125795967742
Lugano (TI),2021-09-29,B.1.617.2 (Delta),149519109445.80414,8.622012329350996,39698,0.9798574273272112,2.419354814516129
Lugano (TI),2021-09-30,B.1.617.2 (Delta),114662708755.4933,6.612019642646345,38636,0.9759222674342948,4.8294643145161285
Lugano (TI),2021-10-01,B.1.617.2 (Delta),432390172623.52686,24.93375872333938,36945,0.9711133918498088,5.631492846774194
Lugano (TI),2021-10-02,B.1.617.2 (Delta),299390392580.6595,17.264332737718295,36414,0.967045460825934,0.7709801532258065
Lugano (TI),2021-10-03,B.1.617.2 (Delta),35278462998.10247,2.034330889594047,74367,0.96516322638888,0
Lugano (TI),2021-10-04,B.1.617.2 (Delta),85130455407.969635,4.9090436590436575,179455,0.9656765841094404,4.811050822580645
Lugano (TI),2021-10-05,B.1.617.2 (Delta),67068785578.74763,3.8675183280446426,141381,0.968296405492074,4.838709677419355
Lugano (TI),2021-10-06,B.1.617.2 (Delta),40501423149.90513,2.3355126381442166,85377,0.9726292985633788,3.2320617177419355
Lugano (TI),2021-10-07,B.1.617.2 (Delta),31446394686.907024,1.8133548528285368,66289,0.9777564272336084,3.233803435483871
Lugano (TI),2021-10-08,B.1.617.2 (Delta),194427554008.11862,11.211655647475489,63317,0.9823855607361373,4.832257137096774
Lugano (TI),2021-10-09,B.1.617.2 (Delta),25375711574.952564,1.4632892001313051,53492,0.985718077119153,0
Lugano (TI),2021-10-10,B.1.617.2 (Delta),155621419197.64728,8.973901730732038,50281,0.9877086689740252,0
Lugano (TI),2021-10-11,B.1.617.2 (Delta),151565659094.26746,8.740026517417544,50711,0.9886222675516072,2.4333310161290322
Lugano (TI),2021-10-12,B.1.617.2 (Delta),792891317569.7603,45.72204008745634,48980,0.9886875562967486,6.441611822580645
Lugano (TI),2021-10-13,B.1.617.2 (Delta),283195982418.53595,16.330482846544303,48445,0.9880063493350024,2.704561717741935
Lugano (TI),2021-10-14,B.1.617.2 (Delta),424051628526.473,24.452916974882505,47188,0.9866316504617209,1.5140372741935482
Lugano (TI),2021-10-15,B.1.617.2 (Delta),276464895687.40265,15.942335050581153,44900,0.984814012076898,4.028913241935484
Lugano (TI),2021-10-16,B.1.617.2 (Delta),136040525554.79008,7.844770430832077,42349,0.9834525256461942,0
Lugano (TI),2021-10-17,B.1.617.2 (Delta),168570095634.9794,9.720586541157033,42333,0.983856728312653,0
Lugano (TI),2021-10-18,B.1.617.2 (Delta),20718690702.087288,1.1947423131633654,43675,0.9860500036263316,2.411633927419355
Lugano (TI),2021-10-19,B.1.617.2 (Delta),20015654648.956356,1.1542017726228249,42193,0.9886087525711368,3.573435709677419
Lugano (TI),2021-10-20,B.1.617.2 (Delta),22491935483.870968,1.2969963891016518,47413,0.9904142915135612,4.732669604838709
Lugano (TI),2021-10-21,B.1.617.2 (Delta),374407047678.13525,21.59016458325607,44443,0.9911078125406724,4.8257192903225805
Lugano (TI),2021-10-22,B.1.617.2 (Delta),201067214639.67014,11.594531361757975,40363,0.9906944439924182,4.029176266129032
Lugano (TI),2021-10-23,B.1.617.2 (Delta),17341555977.229607,1,36556,0.9892495012551475,5.628162120967742
Lugano (TI),2021-10-24,B.1.617.2 (Delta),141686027012.64047,8.170318003683281,36541,0.9869767924441242,0
Lugano (TI),2021-10-25,B.1.617.2 (Delta),119295451389.44948,6.879166526123193,40239,0.9846347416849428,1.9662115403225806
Lugano (TI),2021-10-26,B.1.617.2 (Delta),391524661450.45483,22.57725096666918,40372,0.9833447275482564,4.015337475806451
Lugano (TI),2021-10-27,B.1.617.2 (Delta),18602941176.47059,1.0727377174745594,39215,0.9834626447018238,1.576441637096774
Lugano (TI),2021-10-28,B.1.617.2 (Delta),214495001392.32324,12.368844045711162,38766,0.9842892874787018,5.1894207258064515
Lugano (TI),2021-10-29,B.1.617.2 (Delta),113165803446.65611,6.525700669262256,36589,0.9849890885427598,2.4227443629032255
Lugano (TI),2021-10-30,B.1.617.2 (Delta),646474923736.1434,37.278945706198435,35378,0.9851263064520964,0.8049647338709677
Lugano (TI),2021-10-31,B.1.617.2 (Delta),607865775216.2689,35.05255099452606,49144,0.9846239119686162,1.577431758064516
Lugano (TI),2021-11-01,B.1.617.2 (Delta),741912241479.8304,42.78233409124308,98413,0.9837096164666712,0
Lugano (TI),2021-11-02,B.1.617.2 (Delta),610702780527.3574,35.21614677075361,41319,0.9827907381040248,10.452970693548387
Lugano (TI),2021-11-03,B.1.617.2 (Delta),441722348490.4301,25.471898200509532,152628,0.9820486597915812,8.0396915
Lugano (TI),2021-11-04,B.1.617.2 (Delta),406417532792.9974,23.436047683762943,64203,0.9812772619907544,10.448626258064516
Lugano (TI),2021-11-05,B.1.617.2 (Delta),778394413715.7247,44.886076816739994,51201,0.9803816955399032,11.268388983870967
Lugano (TI),2021-11-06,B.1.617.2 (Delta),605691706380.314,34.92718341858249,46064,0.97989744768054,8.053518879032257
Lugano (TI),2021-11-07,B.1.617.2 (Delta),814385940596.8368,46.96152650120723,46558,0.9806395357609796,5.64217120967742
Lugano (TI),2021-11-08,B.1.617.2 (Delta),629370240011.569,36.2926049333731,48737,0.9824922952969766,3.9272285403225804
Lugano (TI),2021-11-09,B.1.617.2 (Delta),385345720169.8942,22.220942611832168,46602,0.9843917484907576,12.071065032258064
Lugano (TI),2021-11-10,B.1.617.2 (Delta),779790226730.5499,44.96656630780169,45979,0.9856087585371388,8.308277403225807
Lugano (TI),2021-11-11,B.1.617.2 (Delta),1064582628779.3163,61.38910661633653,45052,0.9861855199438092,12.079133637096774
Lugano (TI),2021-11-12,B.1.617.2 (Delta),1295948828681.7769,74.73082752109599,44795,0.9865689834725696,10.469993983870967
Lugano (TI),2021-11-13,B.1.617.2 (Delta),1807866277693.9397,104.25052285203041,64982,0.9871027466301578,9.656783
Lugano (TI),2021-11-14,B.1.617.2 (Delta),1201985891303.4116,69.31245920963975,88535,0.9877965985158949,3.225050701612903
Lugano (TI),2021-11-15,B.1.617.2 (Delta),627094628704.6472,36.16138191567447,52929,0.98849338836,17.724500516129034
Lugano (TI),2021-11-16,B.1.617.2 (Delta),1170601323305.8672,67.50266958991047,50940,0.9890746027960762,18.51916037096774
Lugano (TI),2021-11-17,B.1.617.2 (Delta),749658324764.5221,43.22901161515516,48303,0.9894586127904722,9.66242681451613
Lugano (TI),2021-11-18,B.1.617.2 (Delta),1426559843612.4302,82.26250548022217,49833,0.989512950565996,34.59769674193548
Lugano (TI),2021-11-19,B.1.617.2 (Delta),1211563703443.6467,69.86476329081974,46675,0.989080102808982,30.585102830645162
Lugano (TI),2021-11-20,B.1.617.2 (Delta),1181059885187.4363,68.10576206300237,41617,0.9864398159761684,21.290630653225808
Lugano (TI),2021-11-21,B.1.617.2 (Delta),1377174942107.518,79.41472748557412,54096,0.986022938965552,8.860732241935485
Lugano (TI),2021-11-22,B.1.617.2 (Delta),1172091157571.4202,67.58858081192015,64674,0.985307792586289,24.164483822580646
Lugano (TI),2021-11-23,B.1.617.2 (Delta),1711007822116.025,98.66518462141863,47557,0.9844079358461124,31.411186854838714
Lugano (TI),2021-11-24,B.1.617.2 (Delta),1769993650548.3042,102.06659961034643,43997,0.9835266334245544,15.292957282258065
Lugano (TI),2021-11-25,B.1.617.2 (Delta),1892870003390.4504,109.1522586482949,70905,0.9829508442645926,48.55281409677419
Lugano (TI),2021-11-26,B.1.617.2 (Delta),2530159760335.5815,145.90154214868707,46873,0.9829974793950712,37.00233030645161
Lugano (TI),2021-11-27,B.1.617.2 (Delta),4076119885357.917,235.0492591731723,110220,0.9839091498909376,19.31323214516129
Lugano (TI),2021-11-28,B.1.617.2 (Delta),3494525780475.5425,201.5116627979659,74871,0.9856045397980114,12.072321580645163
Lugano (TI),2021-11-29,B.1.617.2 (Delta),1447740950736.0752,83.48391301432447,56898,0.9875616544617718,28.172253935483873
Lugano (TI),2021-11-30,B.1.617.2 (Delta),3000635581366.86,173.0315079746509,53090,0.9891900946823912,30.91109025
Zürich (ZH),2021-03-06,B.1.1.7 (Alpha),1349071375643.4153,2.754767271056339,140991,0.918227332166364,5.920200861995753
Zürich (ZH),2021-03-07,B.1.1.7 (Alpha),2172779319833.6057,4.436756620568718,141672,0.9322571447837952,3.7420125371549897
Zürich (ZH),2021-03-08,B.1.1.7 (Alpha),1410279907473.4558,2.87975343801462,145612,0.9373525954321528,12.696078252653928
Zürich (ZH),2021-03-09,B.1.1.7 (Alpha),1531423786687.8064,3.127125963719075,144349,0.935466995148301,11.93423931210191
Zürich (ZH),2021-03-10,B.1.1.7 (Alpha),1599137847438.9194,3.2653962448289398,145992,0.9292846563659112,12.55146925477707
Zürich (ZH),2021-03-11,B.1.1.7 (Alpha),1803043806378.2722,3.6817666994993514,178198,0.9217014927192148,13.319297806794056
Zürich (ZH),2021-03-12,B.1.1.7 (Alpha),1802155297921.938,3.6799523892562047,187527,0.91543211405559,12.476486297239916
Zürich (ZH),2021-03-13,B.1.1.7 (Alpha),1201404458025.1367,2.453235418096672,183377,0.91251586539776,10.875402016985138
Zürich (ZH),2021-03-14,B.1.1.7 (Alpha),1021060418420.2234,2.0849777656082993,323460,0.9141339279524412,6.362422902335456
Zürich (ZH),2021-03-15,B.1.1.7 (Alpha),1247982739844.9858,2.5483470101265318,366344,0.9197493425213388,19.64795623566879
Zürich (ZH),2021-03-16,B.1.1.7 (Alpha),1827133859226.6694,3.730957936036508,236325,0.9269870881617716,16.37912034819533
Zürich (ZH),2021-03-17,B.1.1.7 (Alpha),1413393709898.2795,2.8861117383709294,317901,0.933332614064966,21.453696762208068
Zürich (ZH),2021-03-18,B.1.1.7 (Alpha),1456912547549.7346,2.974976028134298,199555,0.9376691543004796,16.315151687898087
Zürich (ZH),2021-03-19,B.1.1.7 (Alpha),1852110023524.3179,3.781958588193161,180298,0.939975313201268,15.971261165605096
Zürich (ZH),2021-03-20,B.1.1.7 (Alpha),2001509055694.179,4.0870273722319155,163133,0.9405626863006514,15.873975218683652
Zürich (ZH),2021-03-21,B.1.1.7 (Alpha),2325572941275.1187,4.748757064112712,156800,0.9397507715592252,9.645662813163483
Zürich (ZH),2021-03-22,B.1.1.7 (Alpha),1679647719332.9253,3.4297952263022284,163910,0.9378023822036956,24.797070641188963
Zürich (ZH),2021-03-23,B.1.1.7 (Alpha),2224924144351.643,4.543234942272605,158189,0.9350277795286096,21.70606899363057
Zürich (ZH),2021-03-24,B.1.1.7 (Alpha),2487874233201.7217,5.08017191370607,153691,0.9320021237096128,20.436399972399148
Zürich (ZH),2021-03-25,B.1.1.7 (Alpha),3626802786021.338,7.405833222680677,151124,0.9294584712258024,21.80931930997877
Zürich (ZH),2021-03-26,B.1.1.7 (Alpha),3190603898371.5986,6.515126888632496,151708,0.9276878823135848,24.12616651804671
Zürich (ZH),2021-03-27,B.1.1.7 (Alpha),4489684184068.465,9.167813705744353,282160,0.92663934866163,12.263096025477708
Zürich (ZH),2021-03-28,B.1.1.7 (Alpha),2445959001312.917,4.994582143549582,167815,0.9260403857995512,11.010987564755839
Zürich (ZH),2021-03-29,B.1.1.7 (Alpha),3053119774232.857,6.2343880246219685,155239,0.9259975064788056,26.428268989384286
Zürich (ZH),2021-03-30,B.1.1.7 (Alpha),2523256498762.7637,5.152421543268401,150115,0.9269816054659376,20.472360339702764
Zürich (ZH),2021-03-31,B.1.1.7 (Alpha),2965163817559.335,6.0547843393661696,146486,0.9293636593534929,22.322957900212312
Zürich (ZH),2021-04-01,B.1.1.7 (Alpha),3933868188654.1626,8.032852472009282,142953,0.9327541063578428,24.18676907855626
Zürich (ZH),2021-04-02,B.1.1.7 (Alpha),3240829742729.7266,6.6176867047378165,133818,0.9363656404625408,17.00564736942675
Zürich (ZH),2021-04-03,B.1.1.7 (Alpha),2401368779858.1396,4.903530117029347,130542,0.9399721706295442,13.445764352441614
